freq,V1_brugada,V1_healthy,V2_brugada,V2_healthy,V3_brugada,V3_healthy
4.333333333333333,50.956357061910985,45.44415318275627,34.28768466535467,26.51272138345789,36.02464910888024,37.2970577089788
4.416666666666666,43.83183949022369,44.80944407419963,29.03644601830795,27.867876243027172,29.73542088879437,32.557615360127635
4.5,39.73572086729953,44.803073722941456,28.284615313743892,30.25335140012669,25.110258006737954,34.471056427789804
4.583333333333333,46.228178851664474,43.1963989216214,33.44332626246323,27.272463594237482,29.650526136331205,31.18637724497218
4.666666666666666,52.11642202835132,47.62374889034171,39.75991635060659,30.799276129752474,37.600408211855985,31.50596326917514
4.75,53.67981992224679,55.38986028938583,40.76399100427528,36.361756006850875,37.1216971221089,41.860330696275746
4.833333333333333,46.182428949027084,45.266881352302825,36.21835483262319,32.63897220471742,32.862819355992954,33.95214086738511
4.916666666666666,47.58746584792409,47.62684459925877,38.70823190462209,31.071081969634772,35.1355013723497,29.293629205972277
5.0,47.434811237616465,47.3199560566623,36.28783316002521,32.187637839199986,34.90944567657596,29.01303724433013
5.083333333333333,47.14112768856802,45.434125033537754,36.079986020658296,32.64863853771719,33.80478922655935,28.781567074381993
5.166666666666666,46.85221352359747,51.00438097388558,38.29430673322048,38.66755815203677,35.12139607167204,31.923424452073984
5.25,47.0750780785146,41.734013997487736,37.36828253564447,33.79642953278419,34.57446131314932,30.482749571665764
5.333333333333333,49.588448782634586,42.002180844582334,36.51858931586971,33.47650618541472,34.746839219348985,26.159241408990642
5.416666666666666,49.96912847965971,39.565704860906926,39.03433242942656,34.81660517050343,37.54239318345814,26.270748291392618
5.5,50.00724223253228,36.259892795134675,41.692881684014424,33.02817283286827,37.14776387006957,27.004125438696526
5.583333333333333,36.52518395309814,38.92536269330125,30.952580584134783,34.04308390000009,28.887088378752686,24.922744575255432
5.666666666666666,35.99733163181258,38.54197940910694,30.30458292596375,35.972669995815714,27.603002770618172,28.683201473508763
5.75,46.27506393604303,40.15763875197257,39.773240616672446,38.529492548989964,37.462659496764914,29.89252721279245
5.833333333333333,46.60459459473913,40.78268584058678,40.04273227194304,39.946843343653775,37.16087254749332,33.22194856263564
5.916666666666666,48.85053348196057,49.05148473279373,42.84877308517228,46.08085906105825,41.41446556869044,34.56532711281927
6.0,39.97127566940038,44.146236661126295,36.42188599507347,41.01861989209121,36.22475806023372,32.804612728465365
6.083333333333333,45.2761806830412,50.68083593255413,43.46771411359133,52.4065240507516,42.17432487454812,41.16967594111335
6.166666666666666,44.52740408818404,42.07821568805581,39.254000000121174,42.14704796365062,41.82481915160008,34.051790101830605
6.25,52.97666925323122,47.74075374271735,50.62346981517604,46.75435839794384,50.88564896322303,39.88154949442767
6.333333333333333,53.734982386781354,48.95503292127283,52.406843879870095,46.63847958286168,52.92420019274858,39.41614833974318
6.416666666666666,53.86518550539752,54.0064723848754,48.58605234705807,49.78632910790401,48.57353465106712,44.99588123475076
6.5,49.24761635503529,52.85464720095235,48.63825139563801,50.119742703578815,47.80621133445513,46.966183264553045
6.583333333333333,54.55220489854342,51.4979038584423,52.49864369827821,48.58188366596784,52.74854156498043,45.010204935231314
6.666666666666666,46.280354117107976,46.32038184136378,44.73598676427503,42.374466074579274,42.204396279179825,40.397465100950555
6.75,46.03362564262015,48.48420015445209,44.869625558995864,46.479206666060826,41.35422875688519,43.634137622674544
6.833333333333333,42.34653927126273,43.56249440961799,41.316813687274,40.503472500433055,39.00893942335991,40.551985958946986
6.916666666666666,44.572963043264586,55.25762409413549,43.358736980236046,53.11344646563114,42.989623991756304,50.797660008617214
7.0,52.54226528629631,54.34958739913772,48.95690310407863,49.877948803299645,48.93780369158842,50.432015486430416
7.083333333333333,46.012777748836974,60.106370209399216,43.516882875825786,55.387667286808444,42.77089979152072,56.03388760803565
7.166666666666666,45.388366460783544,50.79693206697913,43.17515988414402,47.42420427597702,44.79551135856372,46.32644264446529
7.25,45.347347310540975,48.30901209493104,42.95827655702146,44.79548519888692,43.286456868857705,43.77107513572162
7.333333333333333,47.33934273349663,45.927107308687724,45.275920718763516,41.41378876578647,45.562856886449644,39.59659309919232
7.416666666666666,50.35389916373407,47.87827706982651,47.77264410019124,42.7285073979397,49.301441180531505,40.43855223279585
7.5,52.210758943549585,54.97711565656674,49.6419813813376,49.53902951354615,49.90536119053916,48.604173871648534
7.583333333333333,46.63311795144445,51.89422533691607,44.57203983696195,45.31558870715668,44.57387226650239,44.425115128085665
7.666666666666666,51.514735782428325,52.25832138365298,47.71419403367324,44.52010946589228,48.19893426868194,44.25703235935129
7.75,50.65508585471402,54.74594778714038,49.36397942218768,47.93225838901567,48.7711709915101,47.22869023425954
7.833333333333333,50.301662361047335,57.1478429886484,49.2744444273867,47.11218593308467,47.98284916628678,48.47768540119122
7.916666666666666,49.18753269108101,53.006786524870506,45.9465330039331,44.56426948452118,47.04531611917218,44.99605226991862
8.0,49.25181798527045,53.03893522193644,46.49442697942694,45.93936652473818,45.40649701087108,47.06142394242793
8.083333333333332,57.88385394006468,54.503832971086695,56.246163453972045,46.99715876542643,50.80891168034377,47.07453684406593
8.166666666666666,51.23498933140057,56.92804917467423,49.18411619618605,48.8727577916451,48.71920902044577,49.95168878628791
8.25,44.210372884948114,57.261228132344364,40.09866619367129,50.212611384955565,42.16803275845403,50.23983775753477
8.333333333333332,46.697733352113076,49.773319721727994,44.850757035954345,44.52927424167134,46.27737737623325,43.05911978867425
8.416666666666666,45.46740512295524,53.255635856210425,44.55807240714886,45.89403131670655,45.77429306009385,44.41782886832893
8.5,41.95915010449401,48.69268954425725,40.20873734462559,44.21303135063833,41.09393939659867,42.11970194229553
8.583333333333332,44.6099890937002,42.00264108188635,43.338417563236646,38.31574443839817,44.77241976075984,36.60078697814451
8.666666666666666,41.435563315471555,47.23586524656917,40.2546453378547,42.66812466807519,41.58876146541888,38.19811304833657
8.75,49.20408347332067,47.38040041670731,51.61125811185536,43.53544263881819,50.5033164537967,41.57970082315443
8.833333333333332,39.23411541275275,46.77223725541635,41.44045533776875,42.87568721949823,42.30517392029601,40.389331984726525
8.916666666666666,37.54950305012718,48.09878204328743,37.82342021708655,43.8319473977836,38.90457958656519,41.502227030426624
9.0,42.760048233038724,49.733333549523934,42.147823738795886,46.628987159136656,44.27875184619711,44.85238114717302
9.083333333333332,40.54553557708773,45.429506945263846,42.38986125711977,42.08475916317574,44.31796079073642,39.50085899920192
9.166666666666666,48.29062348577058,44.38688003834682,49.14482681106128,41.3030061862119,50.95879486631115,39.0785217069282
9.25,47.58096133643146,51.09600229306912,47.740289058578675,47.34486034320229,51.57918096136265,44.96799767167818
9.333333333333332,41.72490356648505,45.92448322085265,42.265203416936195,44.89066325200176,45.458724078447695,41.896280694014635
9.416666666666666,46.574040877220746,54.2037923718938,44.9778648334006,51.674841032030216,46.26602778572254,48.21958880631508
9.5,48.35592558310988,49.7700250622641,48.930129732340774,46.71194044041012,50.87413955984646,44.019624576507915
9.583333333333332,40.94607074254917,52.20836733375774,42.7831641764032,49.557659743711035,42.81965105066177,47.258523925281075
9.666666666666666,40.39703606328254,50.427443456388495,39.7021137422652,47.65702271834798,41.72893405187289,45.17159732730357
9.75,44.59083171938887,40.651864915987886,44.83786071154081,40.189392902574575,46.53532881196056,36.443344777035676
9.833333333333332,40.07151449840786,48.57927047251959,41.09504931626342,45.25991056766596,43.62575719163042,42.618446159912985
9.916666666666666,44.66599932331284,48.590155105624035,45.88425832539077,46.381564798928785,46.885393730826515,42.39800147436358
10.0,42.76400152435221,46.3301023072515,45.415864406975416,45.41238255371734,47.84960184439413,42.93572759371375
